bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv30_f0_c39,B,8173,0.433,2,3.997625574563446,4.474011105190753,3.997625574563446
mv_f0_lv16_f1_n12,B,5100,0.433,2,3.997611935661651,4.102142774769354,3.997611935661651
mv_f0_lv31_f0_n31,C,8274,0.433,2,3.997539240776476,4.132822699488154,3.997539240776476
mv_f0_lv33_f1_n17,C,8682,0.433,2,3.997527229934134,4.0053980985815345,3.997527229934134
mv_f0_lv29_f0_c7,B,7749,0.433,2,3.99749777149066,4.097828302519306,3.99749777149066
mv_f0_lv1_f0_c16,C,811,0.433,2,3.997412778686082,4.025986328080752,3.997412778686082
mv_f0_lv1_f0_n16,C,810,0.433,2,3.9973995582982873,4.026313030758463,3.9973995582982873
mv_f0_lv8_f2_c0,B,3037,0.433,2,3.9973764908356593,4.125997045722023,3.9973764908356593
mv_f0_lv36_f0_c4,A,8905,0.433,2,3.9973167941877152,4.065468105994163,3.9973167941877152
mv_f0_lv20_f0_c9,C,5713,0.433,2,3.9973018415066246,4.043555833475708,3.9973018415066246
mv_f0_lv23_f0_c6,A,6393,0.433,2,3.997282237710194,4.112600775765839,3.997282237710194
mv_f0_lv36_f0_n4,A,8904,0.433,2,3.9972522534981505,4.065427631959231,3.9972522534981505
mv_f0_lv11_f1_c11,C,3683,0.433,2,3.9972241765111014,4.383289640855652,3.9972241765111014
mv_f0_lv22_f2_n14,B,6276,0.433,2,3.997221171514221,4.02715826805003,3.997221171514221
mv_f0_lv31_f0_c12,B,8237,0.433,2,3.9972013263920885,4.054289004174395,3.9972013263920885
mv_f0_lv7_f0_n20,B,2584,0.433,2,3.9971948906653827,4.107282683265103,3.9971948906653827
mv_f0_lv11_f0_c10,C,3601,0.433,2,3.9971683057495726,4.080068512223535,3.9971683057495726
mv_f0_lv36_f3_c16,A,9169,0.433,2,3.997139396316568,4.037883975296801,3.997139396316568
mv_f0_lv11_f0_n10,C,3600,0.433,2,3.99713757733124,4.08003522777894,3.99713757733124
mv_f0_lv27_f2_n4,C,7516,0.433,2,3.9971307279437305,3.999496252912339,3.9971307279437305
mv_f0_lv26_f0_c2,C,7173,0.433,2,3.9970758255536714,4.014067065013434,3.9970758255536714
mv_f0_lv5_f5_n3,A,2444,0.433,2,3.9970662673128663,4.039016580806464,3.9970662673128663
mv_f0_lv31_f0_n30,C,8272,0.433,2,3.997062680208394,4.1358875689914205,3.997062680208394
mv_f0_lv8_f0_c3,B,2883,0.433,2,3.9970517259564087,4.174141439984987,3.9970517259564087
mv_f0_lv8_f0_n3,B,2882,0.433,2,3.9970078945085463,4.174130275117926,3.9970078945085463
mv_f0_lv7_f0_c20,B,2585,0.433,2,3.9969924566587958,4.107080650564465,3.9969924566587958
mv_f0_lv19_f0_n31,B,5658,0.433,2,3.9969725959542197,4.094396837970058,3.9969725959542197
